TestTime/h,Current/mA,Voltage/V,Capacity/mAh,AuxTemp/dC.,Cycle-Index,Step-State
0.0,250.0,4.120759708140712,0.0,25.0,1,rated
0.0400400801603206,250.0,4.118340583225645,10.01002004008016,25.0,1,rated
0.0800801603206412,250.0,4.11578318868711,20.02004008016032,25.0,1,rated
0.1201202404809618,250.0,4.113055325113075,30.03006012024048,25.0,1,rated
0.1601603206412824,250.0,4.11115673686515,40.04008016032064,25.0,1,rated
0.2002004008016032,250.0,4.108788343815908,50.0501002004008,25.0,1,rated
0.2402404809619238,250.0,4.106381615773489,60.06012024048096,25.0,1,rated
0.2802805611222444,250.0,4.104464542102339,70.07014028056112,25.0,1,rated
0.320320641282565,250.0,4.102352759795791,80.08016032064127,25.0,1,rated
0.3603607214428856,250.0,4.100345253657362,90.09018036072143,25.0,1,rated
0.4004008016032064,250.0,4.098376588686494,100.1002004008016,25.0,1,rated
0.440440881763527,250.0,4.096645459386786,110.11022044088176,25.0,1,rated
0.4804809619238476,250.0,4.094630711638999,120.12024048096193,25.0,1,rated
0.5205210420841682,250.0,4.093026699023411,130.13026052104206,25.0,1,rated
0.560561122244489,250.0,4.091276756510111,140.14028056112224,25.0,1,rated
0.6006012024048096,250.0,4.0898385645824735,150.15030060120242,25.0,1,rated
0.6406412825651302,250.0,4.088103165141048,160.16032064128254,25.0,1,rated
0.6806813627254508,250.0,4.086443059965904,170.17034068136272,25.0,1,rated
0.7207214428857714,250.0,4.084780500241754,180.18036072144287,25.0,1,rated
0.760761523046092,250.0,4.083348868930451,190.19038076152304,25.0,1,rated
0.8008016032064128,250.0,4.081892550889891,200.2004008016032,25.0,1,rated
0.8408416833667334,250.0,4.080352701383438,210.21042084168332,25.0,1,rated
0.880881763527054,250.0,4.079208913478229,220.2204408817635,25.0,1,rated
0.9209218436873746,250.0,4.077718198374038,230.23046092184367,25.0,1,rated
0.9609619238476952,250.0,4.075564942660232,240.24048096192385,25.0,1,rated
1.0010020040080159,250.0,4.074342357805937,250.250501002004,25.0,1,rated
1.0410420841683365,250.0,4.07331994979452,260.2605210420841,25.0,1,rated
1.0810821643286572,250.0,4.071926063151754,270.2705410821643,25.0,1,rated
1.121122244488978,250.0,4.070728774922683,280.2805611222445,25.0,1,rated
1.1611623246492986,250.0,4.069424098671117,290.29058116232466,25.0,1,rated
1.2012024048096193,250.0,4.0685169276749065,300.30060120240483,25.0,1,rated
1.2412424849699397,250.0,4.066600913892234,310.3106212424849,25.0,1,rated
1.2812825651302604,250.0,4.065494082450757,320.3206412825651,25.0,1,rated
1.321322645290581,250.0,4.064739865272263,330.33066132264526,25.0,1,rated
1.3613627254509018,250.0,4.0632368759444,340.34068136272543,25.0,1,rated
1.4014028056112227,250.0,4.062029984114479,350.3507014028056,25.0,1,rated
1.441442885771543,250.0,4.060597112765601,360.3607214428857,25.0,1,rated
1.4814829659318636,250.0,4.059184642915432,370.3707414829659,25.0,1,rated
1.5215230460921843,250.0,4.058372990922481,380.380761523046,25.0,1,rated
1.561563126252505,250.0,4.057196531734244,390.3907815631262,25.0,1,rated
1.6016032064128258,250.0,4.055773575172521,400.4008016032064,25.0,1,rated
1.6416432865731463,250.0,4.054734897445991,410.41082164328657,25.0,1,rated
1.6816833667334667,250.0,4.053716906570306,420.4208416833667,25.0,1,rated
1.7217234468937874,250.0,4.052408507647109,430.43086172344687,25.0,1,rated
1.761763527054108,250.0,4.051449411585826,440.440881763527,25.0,1,rated
1.8018036072144288,250.0,4.050364329539409,450.4509018036072,25.0,1,rated
1.8418436873747497,250.0,4.04923217208733,460.46092184368734,25.0,1,rated
1.8818837675350704,250.0,4.048006367770383,470.4709418837675,25.0,1,rated
1.9219238476953904,250.0,4.047110791139292,480.4809619238477,25.0,1,rated
1.9619639278557113,250.0,4.046055629304083,490.4909819639278,25.0,1,rated
2.002004008016032,250.0,4.04482695373247,500.501002004008,25.0,1,rated
2.0420440881763526,250.0,4.043483654759093,510.5110220440881,25.0,1,rated
2.0820841683366726,250.0,4.042676371373661,520.5210420841682,25.0,1,rated
2.122124248496994,250.0,4.041309811209503,530.5310621242485,25.0,1,rated
2.1621643286573144,250.0,4.040462402621745,540.5410821643286,25.0,1,rated
2.2022044088176354,250.0,4.038944192092842,550.5511022044087,25.0,1,rated
2.242244488977956,250.0,4.038208024692848,560.561122244489,25.0,1,rated
2.282284569138276,250.0,4.036881397639822,570.5711422845691,25.0,1,rated
2.322324649298597,250.0,4.035488731838357,580.5811623246493,25.0,1,rated
2.3623647294589176,250.0,4.034520659683899,590.5911823647294,25.0,1,rated
2.4024048096192385,250.0,4.033430194939649,600.6012024048097,25.0,1,rated
2.4424448897795585,250.0,4.032299949001326,610.6112224448897,25.0,1,rated
2.482484969939879,250.0,4.030864160063391,620.6212424849698,25.0,1,rated
2.5225250501002003,250.0,4.029642630100415,630.63126252505,25.0,1,rated
2.562565130260521,250.0,4.028694938065756,640.6412825651302,25.0,1,rated
2.6026052104208417,250.0,4.027339106474314,650.6513026052104,25.0,1,rated
