TestTime/h,Current/mA,Voltage/V,Capacity/mAh,AuxTemp/dC.,Cycle-Index,Step-State
0.0,250.0,4.1125659756642,0.0,25.0,1,rated
0.0356794461068058,250.0,4.110156388273476,8.919861526701473,25.0,1,rated
0.0713588922136116,250.0,4.107955325575385,17.839723053402945,25.0,1,rated
0.1070383383204176,250.0,4.105372949493387,26.759584580104423,25.0,1,rated
0.1427177844272234,250.0,4.1040928705110655,35.67944610680589,25.0,1,rated
0.1783972305340294,250.0,4.101883906667484,44.59930763350737,25.0,1,rated
0.2140766766408354,250.0,4.099564668793404,53.51916916020885,25.0,1,rated
0.2497561227476412,250.0,4.09781380674097,62.43903068691032,25.0,1,rated
0.285435568854447,250.0,4.095801264798643,71.35889221361178,25.0,1,rated
0.321115014961253,250.0,4.093779003848487,80.27875374031326,25.0,1,rated
0.356794461068059,250.0,4.092290883600831,89.19861526701474,25.0,1,rated
0.3924739071748648,250.0,4.09030180387357,98.1184767937162,25.0,1,rated
0.4281533532816708,250.0,4.088631726285565,107.0383383204177,25.0,1,rated
0.4638327993884766,250.0,4.086938409607465,115.95819984711916,25.0,1,rated
0.4995122454952824,250.0,4.085625635979164,124.87806137382064,25.0,1,rated
0.5351916916020883,250.0,4.083979111423004,133.7979229005221,25.0,1,rated
0.5708711377088942,250.0,4.082598165327972,142.71778442722356,25.0,1,rated
0.6065505838157002,250.0,4.08088302550179,151.63764595392507,25.0,1,rated
0.642230029922506,250.0,4.07956973039388,160.55750748062653,25.0,1,rated
0.677909476029312,250.0,4.077929707945923,169.477369007328,25.0,1,rated
0.713588922136118,250.0,4.076863498048046,178.3972305340295,25.0,1,rated
0.7492683682429238,250.0,4.075342447360093,187.31709206073091,25.0,1,rated
0.7849478143497296,250.0,4.0740025314449655,196.2369535874324,25.0,1,rated
0.8206272604565356,250.0,4.072671385159442,205.1568151141339,25.0,1,rated
0.8563067065633416,250.0,4.071060638864546,214.0766766408354,25.0,1,rated
0.8919861526701474,250.0,4.070112920027108,222.99653816753684,25.0,1,rated
0.9276655987769532,250.0,4.069080453951774,231.91639969423832,25.0,1,rated
0.9633450448837592,250.0,4.067072939165962,240.8362612209398,25.0,1,rated
0.999024490990565,250.0,4.065804292991311,249.75612274764129,25.0,1,rated
1.034703937097371,250.0,4.064616138581083,258.67598427434274,25.0,1,rated
1.070383383204177,250.0,4.063869056803994,267.5958458010442,25.0,1,rated
1.1060628293109829,250.0,4.062526247521933,276.5157073277457,25.0,1,rated
1.1417422754177886,250.0,4.061531340068757,285.4355688544471,25.0,1,rated
1.1774217215245946,250.0,4.060290101391634,294.3554303811486,25.0,1,rated
1.2131011676314005,250.0,4.059031798283952,303.27529190785015,25.0,1,rated
1.2487806137382065,250.0,4.057904033943927,312.1951534345516,25.0,1,rated
1.2844600598450122,250.0,4.056683638919181,321.11501496125305,25.0,1,rated
1.3201395059518182,250.0,4.055773818696616,330.03487648795453,25.0,1,rated
1.3558189520586241,250.0,4.054268238650816,338.954738014656,25.0,1,rated
1.39149839816543,250.0,4.0533147334412405,347.8745995413575,25.0,1,rated
1.427177844272236,250.0,4.052362833136255,356.794461068059,25.0,1,rated
1.4628572903790418,250.0,4.0515992351136925,365.71432259476046,25.0,1,rated
1.4985367364858475,250.0,4.050019677733791,374.6341841214619,25.0,1,rated
1.5342161825926535,250.0,4.048898640739951,383.55404564816337,25.0,1,rated
1.5698956286994594,250.0,4.047951288948185,392.4739071748649,25.0,1,rated
1.6055750748062654,250.0,4.04721425428684,401.39376870156633,25.0,1,rated
1.6412545209130713,250.0,4.045936160727929,410.3136302282678,25.0,1,rated
1.6769339670198773,250.0,4.045216450361174,419.2334917549693,25.0,1,rated
1.7126134131266832,250.0,4.0435504999484975,428.1533532816708,25.0,1,rated
1.7482928592334888,250.0,4.043128489763119,437.0732148083722,25.0,1,rated
1.7839723053402947,250.0,4.042091240674824,445.9930763350737,25.0,1,rated
1.819651751447101,250.0,4.040585068211708,454.9129378617752,25.0,1,rated
1.8553311975539064,250.0,4.039886451901891,463.83279938847664,25.0,1,rated
1.8910106436607128,250.0,4.039087570099973,472.7526609151781,25.0,1,rated
1.9266900897675183,250.0,4.037851782924534,481.6725224418796,25.0,1,rated
1.962369535874324,250.0,4.03702436605978,490.592383968581,25.0,1,rated
1.9980489819811305,250.0,4.036289424554786,499.51224549528257,25.0,1,rated
2.033728428087936,250.0,4.034858398378656,508.43210702198405,25.0,1,rated
2.069407874194742,250.0,4.033735192200764,517.3519685486855,25.0,1,rated
2.105087320301548,250.0,4.032622555568951,526.271830075387,25.0,1,rated
2.140766766408354,250.0,4.031889065481489,535.1916916020884,25.0,1,rated
2.1764462125151596,250.0,4.030699330952428,544.1115531287899,25.0,1,rated
2.2121256586219658,250.0,4.029678038561666,553.0314146554914,25.0,1,rated
2.247805104728771,250.0,4.028663081837228,561.9512761821928,25.0,1,rated
2.283484550835577,250.0,4.027779037388822,570.8711377088943,25.0,1,rated
2.3191639969423834,250.0,4.02639465753093,579.7909992355958,25.0,1,rated
2.354843443049189,250.0,4.025254093101303,588.7108607622972,25.0,1,rated
2.3905228891559953,250.0,4.024018065578449,597.6307222889989,25.0,1,rated
2.4262023352628006,250.0,4.0236813258099176,606.5505838157003,25.0,1,rated
2.4618817813696072,250.0,4.022384427829191,615.4704453424018,25.0,1,rated
2.497561227476413,250.0,4.021590446003555,624.3903068691033,25.0,1,rated
2.5332406735832182,250.0,4.020195407882745,633.3101683958046,25.0,1,rated
2.5689201196900244,250.0,4.018946917751892,642.2300299225061,25.0,1,rated
2.60459956579683,250.0,4.018077805703736,651.1498914492075,25.0,1,rated
2.6402790119036363,250.0,4.016841843084268,660.0697529759091,25.0,1,rated
2.675958458010442,250.0,4.015468682900524,668.9896145026105,25.0,1,rated
2.711637904117248,250.0,4.014391633547232,677.909476029312,25.0,1,rated
2.747317350224054,250.0,4.013759013583633,686.8293375560135,25.0,1,rated
2.78299679633086,250.0,4.012310598253477,695.749199082715,25.0,1,rated
